AAPL R735QTJ8XC9X,AAPL,20200630,3322,2594225943,9779834592000,62056050,60809616,3470000,1618224740,171210197,1
AAPL R735QTJ8XC9X,AAPL,20200930,11,4091893,473319000,0,0,0,3104369,320,0
AIG R735QTJ8XC9X,AIG,20200630,676,768179661,173630006000,9363225,12100518,0,492064415,74555899,1
AIG R735QTJ8XC9X,AIG,20200930,1,125,3000,0,0,0,125,0,0
BNO UN3IMQ2JU1YD,BNO,20200630,46,9148101,1931071000,341600,375300,0,5053228,30000,0
EEM SNQLASP67O85,EEM,20200630,1093,402002172,216298626000,162866492,266937301,37639000,298463240,30555320,1
EEM SNQLASP67O85,EEM,20200930,4,75204,3315000,0,0,0,67226,0,0
GOOCV VP83T1ZUHROL,GOOG,20200630,2563,224416962,2477172275000,3153704,4007761,1205000,144949757,12170834,1
GOOCV VP83T1ZUHROL,GOOG,20200930,8,39809,58503000,0,0,0,18575,19,0
GOOG T1AZ164W5VTX,GOOGL,20200630,2792,233414760,3864355724000,5357763,5656871,7284000,152180659,18129403,1
GOOG T1AZ164W5VTX,GOOGL,20200930,4,55446,81261000,0,0,0,41379,0,0
IBM R735QTJ8XC9X,IBM,20200630,1946,506116312,769598870000,10227584,12215460,3877000,302648181,43346758,1
IBM R735QTJ8XC9X,IBM,20200930,8,148094,18019000,0,0,0,83301,0,0
IWM RV0PWMLXVHPH,IWM,20200630,1519,296176353,895632172000,163309923,274619253,37011000,200042574,23736139,1
IWM RV0PWMLXVHPH,IWM,20200930,3,10158,1521000,0,0,0,3900,0,0
NB R735QTJ8XC9X,BAC,20200630,2110,5923774743,1283944244000,107384568,157707032,53202000,4006764035,536882539,1
NB R735QTJ8XC9X,BAC,20200930,6,756603,18260000,0,0,0,571542,0,0
QQQ RIWIV7K5Z9LX,QQQ,20200630,1623,207126281,1847714860000,107557897,212857396,7095000,105286781,20820134,1
QQQ RIWIV7K5Z9LX,QQQ,20200930,5,77799,21615000,0,0,0,3942,0,0
SPY R735QTJ8XC9X,SPY,20200630,2445,584333533,2388185148000,369138221,542627960,96610000,389636810,40614362,1
SPY R735QTJ8XC9X,SPY,20200930,7,83319,27883000,0,0,0,50566,0,0
USO THORT68ZZSYT,USO,20200630,206,29971680,1408761000,37942528,62688308,13000,26766200,879630,1
UW R735QTJ8XC9X,WM,20200630,1323,304450944,270556028000,1541045,1920563,5678000,198442222,19384570,1
UW R735QTJ8XC9X,WM,20200930,5,162449,18383000,0,0,0,150636,0,0
