AAPL R735QTJ8XC9X,AAPL,20200630,3327,2593836160,931097500399.059,62128750,60820416,9515,1617848081,171210197,1
AAPL R735QTJ8XC9X,AAPL,20200930,1371,542538359,63024209872,1880781,2441493,323322,405686028,32906196,1
AIG R735QTJ8XC9X,AIG,20200630,676,768179661,23961077747,9363225,12100518,0,492064415,74555899,1
AIG R735QTJ8XC9X,AIG,20200930,193,36786721,1015922691,575012,1164438,0,31678026,1719343,1
BNO UN3IMQ2JU1YD,BNO,20200630,46,9148101,99072832,341600,375300,0,5053228,30000,0
BNO UN3IMQ2JU1YD,BNO,20200930,9,490973,5226888,10100,3600,0,241467,0,0
EEM SNQLASP67O85,EEM,20200630,1095,402262479,16095967604,162866492,266937301,941231,298688854,30555320,1
EEM SNQLASP67O85,EEM,20200930,414,53656506,2362870481,3164344,2108709,388547,43227369,2655622,1
GOOCV VP83T1ZUHROL,GOOG,20200630,2565,224502610,311709831305,3153704,4007761,864,145035245,12170834,1
GOOCV VP83T1ZUHROL,GOOG,20200930,974,11483051,16874361953,10331,13343,1378,9179654,639997,1
GOOG T1AZ164W5VTX,GOOGL,20200630,2793,233418694,326977367860,5357763,5656871,5140,152181786,18129403,1
GOOG T1AZ164W5VTX,GOOGL,20200930,1069,13482392,19752498541,40788,47915,4026,10946474,916433,1
IBM R735QTJ8XC9X,IBM,20200630,1948,506122313,60867732152,10227584,12215460,32374,302621172,43346758,1
IBM R735QTJ8XC9X,IBM,20200930,778,33671744,4086184926,170225,122232,14141,24518596,1399455,1
IWM RV0PWMLXVHPH,IWM,20200630,1520,296187000,42214421601,163309923,274619253,258484,200042574,23736139,1
IWM RV0PWMLXVHPH,IWM,20200930,579,38025744,5511358907,1226732,1580814,90100,22367693,8000335,1
NB R735QTJ8XC9X,BAC,20200630,2092,5921757050,141149010409.821,107384568,157832032,187805,4005227568,536801725,1
NB R735QTJ8XC9X,BAC,20200930,792,285107958,6850057244,1979165,1011640,198346,225553033,18416145,1
QQQ RIWIV7K5Z9LX,QQQ,20200630,1625,207230782,51674491361,107813897,213108396,28650,105390514,20820134,1
QQQ RIWIV7K5Z9LX,QQQ,20200930,695,46523458,12919657991,2311179,2318256,43348,20416010,14351782,1
SPY R735QTJ8XC9X,SPY,20200630,2449,584351217,183642898549,369138221,542627960,313306,389644552,40614362,1
SPY R735QTJ8XC9X,SPY,20200930,992,54960350,18264320404,69670862,30564147,410457,31651870,6034028,1
USO THORT68ZZSYT,USO,20200630,206,29971680,839934396,37942528,62688308,446,26766200,879630,1
USO THORT68ZZSYT,USO,20200930,61,985774,27885000,2689750,1434420,416,807384,0,0
UW R735QTJ8XC9X,WM,20200630,1324,304453563,32195233671,1541045,1920563,53618,198444841,19384570,1
UW R735QTJ8XC9X,WM,20200930,506,20535980,2323788344,25145,51495,59906,15043659,632064,1
