AAPL R735QTJ8XC9X,AAPL,20200630,3325,2593825742,931029948399.059,62056050,60809616,9515,1617839777,171210197,1
AAPL R735QTJ8XC9X,AAPL,20200930,766,196351669,22803325261,165063,884882,0,144301015,6625583,1
AIG R735QTJ8XC9X,AIG,20200630,676,768179661,23961077747,9363225,12100518,0,492064415,74555899,1
AIG R735QTJ8XC9X,AIG,20200930,109,5711252,157228663,532200,1131341,0,4638827,106565,1
BNO UN3IMQ2JU1YD,BNO,20200630,46,9148101,99072832,341600,375300,0,5053228,30000,0
BNO UN3IMQ2JU1YD,BNO,20200930,5,152720,1625888,0,0,0,152692,0,0
EEM SNQLASP67O85,EEM,20200630,1095,402262479,16095967604,162866492,266937301,941231,298688854,30555320,1
EEM SNQLASP67O85,EEM,20200930,220,32815323,1444712883,78900,144900,0,29202316,40207,1
GOOCV VP83T1ZUHROL,GOOG,20200630,2565,224502610,311709831305,3153704,4007761,864,145035245,12170834,1
GOOCV VP83T1ZUHROL,GOOG,20200930,525,3831812,5629960412,1610,7556,0,3020073,142865,1
GOOG T1AZ164W5VTX,GOOGL,20200630,2793,233418694,326977367860,5357763,5656871,5140,152181786,18129403,1
GOOG T1AZ164W5VTX,GOOGL,20200930,584,6382028,9346490012,10900,7675,0,5322755,492161,1
IBM R735QTJ8XC9X,IBM,20200630,1948,506122313,60867732152,10227584,12215460,32374,302621172,43346758,1
IBM R735QTJ8XC9X,IBM,20200930,430,10481467,1266995052,4273,22059,0,7485854,161373,1
IWM RV0PWMLXVHPH,IWM,20200630,1520,296187000,42214421601,163309923,274619253,258484,200042574,23736139,1
IWM RV0PWMLXVHPH,IWM,20200930,322,16144149,2260812432,47024,25094,0,11379444,176975,1
NB R735QTJ8XC9X,BAC,20200630,2091,5921657893,141146655409.821,107384568,157707032,187805,4005128411,536801725,1
NB R735QTJ8XC9X,BAC,20200930,431,116003854,2803578136,141800,197330,0,89544309,9644813,1
QQQ RIWIV7K5Z9LX,QQQ,20200630,1624,207131525,51181130361,107557897,212857396,28650,105291257,20820134,1
QQQ RIWIV7K5Z9LX,QQQ,20200930,378,15262456,4241532563,5329,475693,0,9709627,60124,1
SPY R735QTJ8XC9X,SPY,20200630,2448,584347786,183641840549,369138221,542627960,313306,389644552,40614362,1
SPY R735QTJ8XC9X,SPY,20200930,547,20481207,6774629411,13722708,8290954,0,12783684,66782,1
USO THORT68ZZSYT,USO,20200630,206,29971680,839934396,37942528,62688308,446,26766200,879630,1
USO THORT68ZZSYT,USO,20200930,37,490085,13863000,32250,120,0,437866,0,0
UW R735QTJ8XC9X,WM,20200630,1324,304453563,32195233671,1541045,1920563,53618,198444841,19384570,1
UW R735QTJ8XC9X,WM,20200930,283,9485921,1072658311,0,36044,59780,7526650,142722,1
